prov_id,names,owner,population,year
13837,Skopje,NMA,402733,2025
13840,Prishtina,KOS,218971,2025
13841,Tirana; Tirona,ALB,995789,2025
13842,Trenton,USA,179668,2025
13844,Split,CRO,215968,2025
13846,Zagreb,CRO,643962,2025
13848,Franjo Tuđman International Airport; Zračna luka Franjo Tuđman Zagreb,CRO,,
13851,Ljubljana,SLV,252736,2025
13855,Koper,SLV,,
13856,Podgorica,MNT,152731,2025
13857,Nikshic,MNT,52875,2025
13860,Sarajevo,BSH,235739,2025
13864,Belgrade; Beograd,SRB,1200547,2025
13867,Aerodrom Nikola Tesla Beograd; Nikola Tesla Airport,SRB,,
13869,Novi Sad,SRB,286753,2025
13874,Rostock,GER,160700,2025
13876,Leipzig,GER,585335,2025
13879,Dresden,GER,566233,2025
13881,Wittenberg,GER,,
13884,Berlin,GER,3549997,2025
13887,Spandau,GER,,
13889,Berlin Brandenburg Airport,GER,,
13891,Magdeburg,GER,216131,2025
13892,Haale,GER,,
13893,Erlangen,GER,113282,2025
13896,Munich; München,GER,1827704,2025
13899,Munich Airport; München Flughafen,GER,,
13901,Syracuse,USA,155391,2025
13902,Ludwigsburg,GER,93002,2025
13908,Wiesbaden,GER,416574,2025
13909,Kiel,GER,231582,2025
13920,Bremerhaven,GER,136384,2025
13922,Bonn,GER,756475,2025
13923,Cologne; Köln,GER,1156303,2025
13927,Düsseldorf,GER,,
13929,Düsseldorf; Flughafen Düsseldorf,GER,,
13930,Duisburg,GER,500810,2025
13932,Essen,GER,2718996,2025
13933,Dortmund,GER,709615,2025
13934,Neuwied,GER,60145,2025
13935,Metz,FRA,139827,2025
13939,Flughafen Danzig; Lech Wałęsa Airport; Lotnisko im. Lecha Wałęsy,POL,,
13942,Gdingen; Gdynia,POL,216994,2025
13943,Dirschau; Tczew,POL,57325,2025
13944,Stolp; Słupsk,POL,82930,2025
13947,Leslau; Włocławek,POL,72910,2025
13948,Thorn; Toruń,POL,176296,2025
13949,Bromberg; Bydgoszcz,POL,269011,2025
13951,Białystok,POL,299386,2025
13955,Flughafen Warschau; Lotnisko Chopina Warszawa; Warsaw Chopin Airport,POL,,
13960,Lublin,POL,304641,2025
13972,Appleton,USA,74931,2025
13974,Leszno; Lissa,POL,57192,2025
13982,Dombrowa; Dąbrowa Górnicza,POL,111309,2025
13986,Flughafen Krakau; John Paul II Airport; Lotnisko Jana Pawła II,POL,,
13988,Zakopane,POL,24921,2025
13989,Rzeszów,POL,197420,2025
13990,Tourcoing,FRA,,
13993,Lens,FRA,147145,2025
13994,Dunkerque; Dunkirk,FRA,129033,2025
13995,Calais,FRA,72072,2025
13997,Amiens,FRA,102612,2025
13999,Brest,FRA,127489,2025
14000,Rennes,FRA,251924,2025
14003,Halifax,CAN,227622,2025
14004,Rouen,FRA,309210,2025
14010,Aéroport de Charles-de-Gaulle; Charles de Gaulle Airport,FRA,,
14012,Versailles,FRA,,
14016,Saint-Nazaire,FRA,56337,2025
14020,Orléans,FRA,219332,2025
14022,Tours,FRA,223834,2025
14027,Aéroport de Toulouse–Blagnac; Toulouse-Blagnac Airport,FRA,,
14029,Montpellier,FRA,337381,2025
14030,Béziers,FRA,69194,2025
14036,La Rochelle,FRA,84391,2025
14038,Dijon,FRA,219337,2025
14041,Aéroport de Lyon-Saint Exupéry; Lyon-Saint Exupéry Airport,FRA,,
14044,Saint-Étienne,FRA,180472,2025
14045,Clermont-Ferrand,FRA,203170,2025
14046,Windsor,CAN,244810,2025
14047,Monaco,MCO,,
14048,Cannes,FRA,212941,2025
14051,Toulon,FRA,290434,2025
14053,Aéroport Marseille-Provence; Marseille Provence Airport,FRA,,
14056,Aéroport de Bruxelles; Brussels Airport; Luchthaven Brussel,BLG,,
14057,Waterloo,BLG,30386,2026
14058,Antwerp; Antwerpen; Anvers,BLG,767652,2025
14061,Gand; Gent; Ghent,BLG,250379,2025
14064,Liège; Luik; Lüttich,BLG,373662,2025
14067,Almere,NRD,185506,2025
14068,Nijmegen,NRD,190473,2025
14070,Enschede,NRD,129372,2025
14071,Almelo,NRD,74875,2025
14072,Eindhoven,NRD,293438,2025
14074,Rotterdam,NRD,868135,2021
14077,Utrecht,NRD,519237,2025
14078,Amsterdam Airport Schiphol; Luchthaven Schiphol,NRD,,
14080,Bratislava,SLO,310204,2025
14082,Letisko M. R. Štefánika; M. R. Štefánik Airport,SLO,,
14084,Flughafen Prag; Letiště Václava Havla; Václav Havel Airport,CZE,,
14089,Geneva; Genf; Genève; Ginevra,SWI,433727,2025
14090,Basel; Basilea; Basle; Bâle,SWI,285823,2025
14092,Aeroporto di Zurigo; Aéroport de Zurich; Flughaven Zürich; Zurich Airport,SWI,,
14094,Bern; Berna; Berne,SWI,193474,2025
14096,Vaduz,LTN,,
14101,Aeroporto di Palermo; Palermo Airport,ITA,,
14102,Catania,ITA,455595,2025
14103,Syracuse,ITA,95712,2025
14105,Bari,ITA,311280,2025
14108,Koblenz,GER,133939,2025
14117,La Spezia,ITA,87709,2025
14119,Prato,ITA,198327,2026
14121,San Marino,SNM,,
14122,Città del Vaticano; Vatican City,VCY,,
14123,Aeroporto Leonardo da Vinci; Leonardo da Vinci Airport,ITA,,
14128,Rieti,ITA,,
14130,Pescara,ITA,212590,2025
14132,Ferrara,ITA,91055,2025
14135,Modena,ITA,155015,2025
14141,Monza,ITA,123672,2026
14142,Aeroporto di Milano Malpensa; Milano Malpensa Airport,ITA,,
14143,Bergamo,ITA,448364,2025
14146,Slutsk,BLR,,
14147,Nacyjanaĺny Aeraport Minsk; National Airport Minsk; Natsional'nyy Aeroport Minsk,BLR,,
14153,Mogilev; Mogilyov,BLR,,
14156,Vladivostok,SOV,436926,2025
14157,Mezhdunarodnyy Aeroport Vladivostok; Vladivostok International Airport,SOV,,
14158,Khabarovsk,SOV,538466,2025
14160,Blagoveshchensk,SOV,192405,2025
14163,Irkutsk,SOV,434849,2025
14164,Irkutsk International Airport; Mezhdunarodnyy Aeroport Irkutsk,SOV,,
14166,Bratsk,SOV,80231,2025
14167,Ulan-Ude,SOV,245016,2025
14168,Chita,SOV,215428,2025
14169,Sayanogorsk,SOV,,
14171,Krasnoyarsk,SOV,559535,2025
14177,Makhachkala,SOV,740512,2025
14178,Haifa; Hefa,ISR,449588,2025
14180,Makhachkala International Airport; Mezhdunarodnyy Aeroport Makhachkala,SOV,,
14181,Grozny,SOV,113095,2025
14182,Eilat,ISR,,
14183,Stavropol; Stavropol',SOV,357344,2025
14184,Port Stanley,GBR,,
14185,Krasnodar,SOV,753688,2025
14188,Krasnodar International Airport; Mezhdunarodnyy Aeroport Krasnodar,SOV,,
14189,Novorossiysk,SOV,244138,2025
14190,'Azzā; Gaza; Ghazzah,HMS,,
14191,Sochi,SOV,188724,2025
14192,Al-Khalīl; Hebron; Ḥeḇrōn,PST,414422,2025
14193,Kaliningrad; Karaliaučius; Królewiec; Königsberg,SOV,438435,2025
14194,Aeroport Khrabrovo; Airport Khrabrovo; Flughafen Königsberg; Kaliningrado oro Uostas; Lotnisko Królewiec,SOV,,
14196,Polevskoy,SOV,,
14197,Astrakhan; Astrakhan',SOV,520145,2025
14199,Azov,SOV,70429,2025
14200,Bataysk,SOV,111055,2025
14202,Aeroport Rostov-na-Donu; Rostov-on-Don Airport,SOV,,
14203,Kenosha,USA,77138,2025
14204,Taganrog,SOV,237019,2025
14205,Shakhty,SOV,125197,2025
14208,Volzhskiy,SOV,236086,2025
14210,Saratov,SOV,761437,2025
14211,Engels,SOV,162465,2025
14215,Belgorod,SOV,364359,2025
14216,Ben Gurion Airport; Maṭār Tall 'Abīb; Nimel Hitofa Ben Goryon,ISR,,
14218,Murmansk,SOV,272712,2025
14220,Kola,SOV,,
14221,Severomorsk,SOV,44486,2025
14222,Sankt-Peterburg; St. Petersburg,SOV,,
14226,Aeroport Pulkovo; Pulkovo Airport,SOV,,
14229,Smolensk,SOV,279694,2025
14231,Khimki,SOV,,
14234,Aeroport imeni Aleksandra S. Pushkina; Alexander S. Pushkin Airport,SOV,,
14236,Lyubertsy,SOV,,
14237,Podol'sk; Podolsk,SOV,414099,2025
14238,Kolomna,SOV,101135,2025
14240,Lipetsk,SOV,270711,2025
14244,Kaluga,SOV,267853,2025
14249,Veliky Novgorod,SOV,148374,2025
14250,Tver; Tver',SOV,339394,2025
14255,Archangel'sk; Archangelsk,SOV,213275,2025
14256,Severodvinsk,SOV,136041,2025
14260,Vorkuta,SOV,55702,2025
14265,Lesnoi,SOV,,
14266,Syktyvkar,SOV,128829,2025
14268,Kemerovo,SOV,431190,2025
14271,Novokuznetsk,SOV,288930,2025
14274,Leninsk-Kuznetskiy,SOV,,
14276,Barnaul,SOV,445561,2025
14279,Novosibirsk,SOV,1342711,2025
14282,Mezhdunarodnyy Aeroport Novosibirsk; Novosibirsk International Airport,SOV,,
14284,Tomsk,SOV,465966,2025
14285,Seversk,SOV,92893,2025
14286,Tevriz,SOV,,
14288,Omsk,SOV,869415,2025
14291,Mezhdunarodnyy Aeroport Omsk; Omsk International Airport,SOV,,
14292,Tara,SOV,26874,2025
14294,Isil'kul; Isilkul,SOV,,
14326,Tyumen; Tyumen',SOV,627661,2025
14331,Uvat,SOV,,
14334,Kamensk-Ural'sky; Kamensk-Uralsky,SOV,68037,2025
14339,Nizhny Tagil,SOV,202217,2025
14340,Alapayevsk,SOV,,
14342,Serov,SOV,68460,2025
14346,Yekaterinburg,SOV,1102145,2025
14350,Aeroport Kol'tsovo; Koltsovo Airport,SOV,,
14351,Pervoural'sk; Pervouralsk,SOV,69983,2025
14356,Kurgan,SOV,151394,2025
14358,Yurgamysh,SOV,,
14359,Asha,SOV,,
14361,Kartaly,SOV,26675,2025
14363,Chelyabinsk,SOV,809268,2025
14369,Magnitogorsk,SOV,351850,2025
14371,Orsk,SOV,105622,2025
14373,Orenburg,SOV,406414,2025
14377,Ufa,SOV,872395,2025
14384,Mezhdunarodnyy Aeroport Ufa; Ufa International Airport,SOV,,
14385,Samara,SOV,942553,2025
14386,Novokuybyshevsk,SOV,,
14388,Tolyatti,SOV,172659,2025
14394,Gubakha,SOV,,
14395,Perm; Perm',SOV,,
14398,Ul'yanovsk; Ulyanovsk,SOV,378459,2025
14402,Aeroport Kazan'; Kazan Airport,SOV,,
14403,Kazan; Kazan',SOV,1127086,2025
14405,Naberezhnye Chelny,SOV,499389,2025
14406,Nizhnekamsk,SOV,158702,2025
14409,Izhevsk,SOV,584048,2025
14412,Cheboksary,SOV,437913,2025
14414,Ryazan; Ryazan',SOV,427330,2025
14417,Penza,SOV,436253,2025
14419,Vologda,SOV,245776,2025
14421,Cherepovets,SOV,274714,2025
14423,Yaroslavl; Yaroslavl',SOV,524797,2025
14426,Vladimir,SOV,227182,2025
14428,Ivanovo,SOV,368358,2025
14430,Kostroma,SOV,220222,2025
14431,Kirov,SOV,,
14436,Dzerzhinsk,SOV,167436,2025
14437,Nizhny Novgorod,SOV,1189993,2025
14440,Vienna; Wien,ASA,2056565,2025
14443,Vienna Airport; Wien-Flughafen,ASA,,
14444,Graz,ASA,306742,2025
14447,Linz,ASA,243243,2025
14448,Wels,ASA,54304,2025
14451,Budapest,HUN,1743875,2025
14455,Szeged,HUN,122060,2025
14456,Debreccen,HUN,139471,2025
14457,Cluj-Napoca; Kolozsvár,ROM,321095,2025
14459,Fresno,USA,747154,2025
14462,Bakersfield,USA,644121,2025
14464,Stockton,USA,408517,2025
14469,Boise,USA,348689,2025
14471,Honolulu,USA,541957,2025
14472,San Juan,USA,,
14476,New Braunfels,USA,100736,2020
14482,El Paso,USA,639026,2025
14483,Wichita,USA,238760,2025
14485,Omaha,USA,368050,2025
14488,Little Rock,USA,81252,2025
14491,Jackson,USA,10760,2020
14493,Aeroporto Humberto Delgado; Humberto Delgado Airport,POR,,
14495,Setúbal,POR,99295,2025
14496,Portimão,POR,43810,2021
14497,A Coruña,SPA,271212,2025
14498,Vigo,SPA,291792,2025
14499,Gijón,SPA,258571,2025
14500,Valladolid,SPA,309896,2025
14501,Bilbao,SPA,729222,2025
14502,Aeropuerto de Bilbao; Bilbao Airport,SPA,,
14503,Madrid,SPA,5680137,2025
14504,Adolfo Suárez Madrid-Barajas Airport; Aeropuerto Adolfo Suárez Madrid–Barajas,SPA,,
14506,Getafe,SPA,195628,2025
14508,Zaragoza,SPA,624271,2025
14510,Aeroport Josep Tarradellas; Aeropuerto Josep Tarradellas; Josep Tarradellas Airport,SPA,,
14512,Tarrasa; Terrassa,SPA,261366,2025
14514,Tarragona,SPA,152944,2025
14515,Palma,SPA,,
14520,Murcia,SPA,341431,2025
14521,Molina de Segura,SPA,78210,2025
14522,Sevilla; Seville,SPA,696193,2025
14523,Aeropuerto de Sevilla; Seville Airport,SPA,,
14525,Málaga,SPA,522827,2025
14527,Marbella,SPA,169908,2025
14528,Granada,SPA,362800,2025
14529,Almería,SPA,176307,2025
14530,Córdoba,SPA,239916,2025
14534,Al-Kharijah; Kharga,EGY,,
14535,Būr Fo'ād; Fouad,EGY,,
14537,Al-'Arīsh; Arish,EGY,115903,2025
14540,Damietta; Dumyāṭ,EGY,727330,2025
14542,Tanta; Ṭanṭā,EGY,941974,2025
14549,Al-Jawf,LYB,,
14550,Ghat; Ghāt,LYB,11943,2006
14552,Birāk; Brak,LYB,,
14553,Sabha; Sabhā,LYB,118712,2025
14558,Maṭār Ṭarābulus Al-Dawli; Tripoli International Airport,LYB,,
14560,Az-Zāwiyah; Zawiya,LYB,,
14563,Misrata; Miṣrātah,LYB,310800,2025
14571,Baruun-Urt,MON,19827,2021
14583,Altai,MON,,
14585,Ulaanbaatar,MON,1634097,2025
14587,Chinggis Khaan Olon Upsyn Nisėch Buudal; Ghengis Khan International Airport,MON,,
14591,Choyr,MON,,
14592,Baganuur,MON,29433,2021
14593,Chinggis,MON,,
14594,Darkhan,MON,,
14597,Erdenet; Ėrdėnėt,MON,97743,2025
14598,Tsetserleg; Tsėtsėrlėg,MON,,
14604,P'yŏngyang; Pyongyang,DPK,2868313,2025
14605,P'yŏngyang Kukche Pihaengjang; Pyongyang Gukjegonghang; Pyongyang International Airport,DPK,,
14607,Ch'ŏngjin; Chongjin,DPK,683870,2025
14609,Hamhung; Hamhŭng,DPK,393816,2025
14612,Inch'ŏn; Incheon,ROK,2945454,2020
14614,Goyang; Koyang,ROK,1045497,2020
14616,Gimhae Gukjegonghang; Gimhae International Airport; Kimhae Kukchegonghang,ROK,,
14617,Ulsan,ROK,887568,2025
14618,Gyeongju; Kyŏngju,ROK,261778,2020
14619,Daegu; Taegu,ROK,2300085,2025
14621,Inch'ŏn Kukchegonghang; Incheon Gukjegonghang; Incheon International Airport,ROK,,
14622,Wonju; Wŏnju,ROK,218041,2025
14623,Gwangju; Kwangju,ROK,1428492,2025
14625,Daejeon; Taejŏn,ROK,1504229,2025
14626,Ch'ŏngju; Cheongju,ROK,,
14627,Chech'ŏn; Jecheon,ROK,134768,2020
14628,Chŏnju; Jeonju,ROK,631782,2025
14637,Chamdo; Chāngdū; Qamdo,PRC,,
14638,Lhasa; Lāsà,PRC,273179,2025
14642,Nagqu; Nàqū,PRC,50126,2025
14657,Kashgar; Kāshí; Qeshqer,PRC,498252,2025
14658,Aksu; Aqsu; Ākèsū,PRC,293005,2025
14661,Hotan; Hétián; Xoten,PRC,216546,2025
14662,Makit; Mekit; Màigàití,PRC,,
14667,,PRC,,
14670,Wūlǔmùqí Tiānshān Guójìjīchǎng; Ürümchi Tianshan Xelqara Ayroporti; Ürümqi Tianshan International Airport,PRC,,
14671,Changji; Chāngjí; Sanji,PRC,,
14672,Ghulja; Yining; Yīníng,PRC,,
14673,Korla; Kù'ěrlè,PRC,871121,2025
14674,Shuozhou; Shuòzhōu,PRC,324877,2025
14676,Hami; Hāmì; Qumul,PRC,252812,2025
14680,Lijiang; Lìjiāng,PRC,150969,2025
14685,Kunming; Kūnmíng,PRC,3218010,2025
14686,Kunming International Airport; Kūnmíng Chángshuǐ Guójì Jīchǎng,PRC,,
14690,Dali; Dàlǐ,PRC,89851,2025
14694,Gejiu; Gèjiù,PRC,197814,2025
14695,Mengzi; Méngzì,PRC,,
14696,Qujing; Qūjìng,PRC,701652,2025
14697,Songming; Sōngmíng,PRC,63235,2025
14700,Haikou; Hǎikǒu,PRC,73175,2025
14702,Sanya; Sānyà,PRC,421522,2025
14705,Shenzen; Shēnzhèn,PRC,,
14707,Zhongshan; Zhōngshān,PRC,66367,2025
14708,Foshan; Fóshān,PRC,,
14710,	Guǎngzhōu Báiyún Guójì Jīchǎng; Guangzhou Baiyun International Airport,PRC,,
14711,Zhanjiang; Zhànjiāng,PRC,463739,2025
14712,Maoming; Màomíng,PRC,584253,2025
14713,Shantou; Shàntóu,PRC,10579303,2025
14715,Chaozou; Cháozhōu,PRC,,
14716,Jieyang; Jiēyáng,PRC,,
14717,Qingyuan; Qīngyuăn,PRC,,
14719,Zhaoqing; Zhàoqìng,PRC,592201,2025
14723,Guigang; Guìgăng,PRC,261422,2025
14725,Liuzhou; Liŭzhōu,PRC,1318051,2025
14728,Guilin; Guìlín,PRC,965076,2025
14739,Delingha; Délìnghā; Dêrlinka,PRC,,
14749,Xining; Xīníng; Zi-ling,PRC,1423665,2025
14759,Jiayuguan; Jiāyùguān,PRC,199681,2025
14762,Lanzhou; Lánzhōu,PRC,2689402,2025
14766,Tianjin; Tiānjīn,PRC,7330648,2025
14771,Bejing; Běijīng,PRC,18150576,2025
14777,Yinchuan; Yínchuān,PRC,1913287,2025
14779,Zhongwei; Zhōngwèi,PRC,173279,2025
14780,Chengdu Tianfu International Airport; Chéngdū Tiānfǔ Guójì Jīchǎng,PRC,,
14784,Deyang; Déyáng,PRC,810107,2025
14785,Yibin; Yíbīn,PRC,234841,2025
14789,Luzhou; Lúzhōu,PRC,446058,2025
14790,Mianyang; Miányáng,PRC,538166,2025
14792,Nanchong; Nánchōng,PRC,,
14798,Hechuan; Héchuān,PRC,273191,2025
14801,Jiangjin; Jiāngjīn,PRC,,
14802,Wanzhou; Wànzhōu,PRC,395844,2025
14804,Kaizhou; Kāizhōu,PRC,105588,2025
14807,Guiyang; Guìyáng,PRC,129943,2025
14817,Zunyi; Zūnyì,PRC,,
14821,Changsha; Chángshā,PRC,3246971,2025
14825,Zhuzhou; Zhūzhōu,PRC,1005568,2025
14827,Yueyang; Yuèyáng,PRC,120188,2025
14828,Hengyang; Héngyáng,PRC,809271,2025
14829,Yiyang; Yìyáng,PRC,86028,2025
14830,Shenmu; Shénmù,PRC,274814,2025
14831,Xi'an; Xī'ān,PRC,5298992,2025
14832,Xianyang; Xiányáng,PRC,564731,2025
14835,Xi'an Xianyang International Airport; Xī'ān Xiányáng Guójì Jīchǎng,PRC,,
14841,Baoji; Băojī,PRC,773901,2025
14848,Taiyuan; Tàiyuán,PRC,4332180,2025
14849,Jinzhong; Jìnzhōng,PRC,445102,2025
14850,Changzhi; Chángzhì,PRC,590098,2025
14851,Datong; Dàtóng,PRC,1571547,2025
14854,Alaša Jegün; Alxa Left; Ālāshàn Zuŏ,PRC,,
14857,Baotou; Bugutu; Bāotóu,PRC,1645072,2025
14860,Hohhot; Hūhéhàotè; Kökeqota,PRC,2029813,2025
14870,Jiagedaqi; Jiāgédáqí,PRC,,
14873,Xuguit; Yakeshi; Yákèshí,PRC,,
14875,Jalaid; Zhalaite; Zhālàitè,PRC,69540,2025
14876,Ulahan; Ulanhot; Wūlánhàotè,PRC,221373,2025
14877,Jarud; Zhalute; Zhālŭtè,PRC,54968,2025
14878,Linsi; Linxi; Línxī,PRC,,
14879,Chifeng; Chìfēng; Ulaganqada,PRC,549177,2025
14881,Fushun; Fŭshùn,PRC,852128,2025
14885,Shenyang Taoxian International Airport; Shěnyáng Táoxiān Guójì Jīchǎng,PRC,,
14887,Panjin; Pánjĭn,PRC,577712,2025
14889,Jilin; Jílín,PRC,,
14890,Changchun; Chángchūn,PRC,3519692,2025
14895,Harbin; Hā'ĕrbīn,PRC,4591886,2025
14897,Harbin Taiping International Airport; Hārbīn Tàipíng Guójì Jīchǎng,PRC,,
14900,Daqing; Dàqìng,PRC,421411,2025
14901,Qiqihar; Qíqíhā'ĕr,PRC,901649,2025
14902,Mohe; Mòhé,PRC,,
14904,Zhaodong; Zhàodōng,PRC,471428,2025
14905,Beian; Bĕi'ān,PRC,109509,2025
14907,Hailun; Hăilún,PRC,124959,2025
14909,Grimsby,GBR,126609,2025
14910,Tangshan; Tángshān,PRC,2651179,2025
14913,Zhangjiakou; Zhāngjiākŏu,PRC,587854,2025
14914,Handan; Hándān,PRC,2099937,2025
14916,Xingtai; Xíngtái,PRC,139787,2025
14917,Langfang; Lángfāng,PRC,512854,2025
14918,Baoding; Băodìng,PRC,883758,2025
14920,Xushui; Xúshuĭ,PRC,,
14922,Gaodeidian; Gāobēidiàn,PRC,186474,2025
14923,Shijiazhuang; Shíjiāzhuāng,PRC,3100270,2025
14926,Ningjin; Níngjìn,PRC,71337,2025
14927,Dingzhou; Dìngzhōu,PRC,240736,2025
14930,Qingdao Jiaodong International Airport; Qīngdǎo Jiāodōng Guójì Jīchǎng,PRC,,
14931,Weihai; Wēihăi,PRC,535089,2025
14933,Yantai; Yāntái,PRC,,
14935,Weifang; Wéifāng,PRC,961428,2025
14936,Shouguang; Shòuguāng,PRC,350722,2025
14937,Heze; Hézé,PRC,450572,2025
14938,Zaozhuang; Zăozhuāng,PRC,200465,2025
14939,Jining; Jìníng,PRC,849585,2025
14940,Zoucheng; Zōuchéng,PRC,462609,2025
14944,Zouping; Zōupíng,PRC,233401,2025
14945,Zibo; Zībó,PRC,1680283,2025
14946,Qingzhou; Qīngzhōu,PRC,338584,2025
14947,Rizhao; Rìzhào,PRC,459144,2025
14950,Linyi; Línyí,PRC,1555397,2025
14951,Liaocheng; Liáochéng,PRC,530299,2025
14952,Qufu; Qŭfù,PRC,243583,2025
14954,Dongying; Dōngyíng,PRC,126739,2025
14955,Tai'an; Tài'ān,PRC,707595,2025
14956,Yichang; Yíchāng,PRC,1573289,2025
14957,Xiangyang; Xiāngyáng,PRC,938344,2025
14959,Shiyan; Shíyàn,PRC,1129747,2025
14960,Jingzhou; Jīngzhōu,PRC,625685,2025
14963,Wuhan; Wŭhàn,PRC,8079484,2025
14966,Ezhou; Èzhōu,PRC,583820,2025
14967,Huanggang; Huánggāng,PRC,,
14968,Wuhan Tianhe International Airport; Wǔhàn Tiānhé Guójì Jīchǎng,PRC,,
14971,Zhongxiang; Zhōngxiáng,PRC,157863,2025
14972,Anyang; Ānyáng,PRC,1736590,2025
14973,Shangqiu; Shāngqiū,PRC,779507,2025
14974,Xinyang; Xìnyáng,PRC,350067,2025
14975,Nanyang; Nányáng,PRC,768610,2025
14976,Zhengzhou; Zhèngzhōu,PRC,5126112,2025
14978,Luoyang; Luòyáng,PRC,1603585,2025
14980,Kaifeng; Kāifēng,PRC,1296334,2025
14982,Zhoukou; Zhōukŏu,PRC,788576,2025
14983,Xuchang; Xŭchāng,PRC,1821624,2025
14984,Zhumaidan; Zhùmădiàn,PRC,909144,2025
14985,Xinxiang; Xīnxiāng,PRC,870471,2025
14986,Pingdingshan; Píngdĭngshān,PRC,703495,2025
14987,Xinzheng; Xīnzhèng,PRC,311647,2025
14988,Fangcheng; Fāngchéng,PRC,75931,2025
14991,Luohe; Luòhé,PRC,1183149,2025
14992,Chongming; Chóngmíng,PRC,135058,2025
14993,Shanghai Pudong International Airport; Shànghǎi Pǔdōng Guójì Jīchǎng,PRC,,
14996,Xuzhou; Xúzhōu,PRC,1310475,2025
14997,Lianyungang; Liányúngăng,PRC,,
14998,Pizhou; Pīzhōu,PRC,,
14999,Suqian; Sùqiān,PRC,957665,2025
15000,Shuyang; Shùyáng,PRC,363144,2025
15001,Huaian; Huái'ān,PRC,54056,2025
15002,Suzhou; Sūzhōu,PRC,,
15003,Changzhou; Chángzhōu,PRC,2772878,2025
15004,Wuxi; Wúxī,PRC,53095,2025
15006,Zhenjiang; Zhènjiāng,PRC,782534,2025
15008,Nantong; Nántōng,PRC,2608604,2025
15009,Yangzhou; Yángzhōu,PRC,699843,2025
15010,Taizhou; Tàizhōu,PRC,,
15011,Yancheng; Yánchéng,PRC,1211454,2025
15013,Fuyang; Fùyáng,PRC,422210,2025
15014,Bengbu; Bèngbù,PRC,671789,2025
15015,Huainan; Huáinán,PRC,,
15016,Wuhu; Wúhú,PRC,2137949,2025
15017,Hefei; Héféi,PRC,5646049,2025
15019,Feixi; Féixī,PRC,,
15021,Luan; Lù'ān,PRC,891648,2025
15022,Suzhou; Sùzhōu,PRC,,
15023,Mingguang; Míngguāng,PRC,,
15024,Yingshang; Yĭngshàng,PRC,90278,2025
15026,Feidong; Féidōng,PRC,,
15028,Ganzhou; Gànzhōu,PRC,1476966,2025
15030,Jiujiang; Jiŭjiāng,PRC,570903,2025
15031,Shangrao; Shàngráo,PRC,613471,2025
15032,Nanchang; Nánchāng,PRC,3641447,2025
15038,Pingxiang; Píngxiāng,PRC,501237,2025
15039,Xinyu; Xīnyú,PRC,851536,2025
15040,Yichun; Yíchūn,PRC,,
15042,Jinjiang; Jìnjiāng,PRC,1416151,2020
15044,Quanzhou; Quánzhōu,PRC,3384624,2025
15045,Fuqing; Fúqīng,PRC,378882,2025
15048,Zhangzhou; Zhāngzhōu,PRC,1535556,2025
15049,Nan'an; Nán'ān,PRC,134905,2025
15050,Sanming; Sānmíng,PRC,243815,2025
15051,Putian; Pútián,PRC,2463177,2025
15052,Rui'an; Ruì'ān,PRC,1012731,2020
15053,Wenzhou; Wēnzhōu,PRC,3838182,2025
15054,Yueqing; Yuèqīng,PRC,1135366,2025
15057,Ningbo; Níngbō,PRC,2953172,2025
15058,Cixi; Cíxī,PRC,1459131,2025
15061,Yuyao; Yúyáo,PRC,624779,2025
15062,Shaoxing; Shàoxīng,PRC,,
15064,Jiaxing; Jiāxīng,PRC,659472,2025
15065,Huzhou; Húzhōu,PRC,431049,2025
15068,Yiwu; Yìwū,PRC,718657,2025
15069,Jinhua; Jīnhuá,PRC,1195207,2025
15072,Jincheng; Jīnchéng,ROC,,
15075,Taitung; Táidōng,ROC,67626,2025
15076,Gāoxióng; Kaohsiung,ROC,2294772,2025
15077,Yilan; Yílán,ROC,,
15078,Taoyuan International Airport; Táoyuán Gúojì Jīchǎng,ROC,,
15079,Chiayi; Jiāyì,ROC,460979,2025
15081,Reykjavík,ICE,206895,2025
15082,Keflavík International Airport; Keflavíkurflugvöllur,ICE,,
15089,Egilsstathir; Egilsstaðir,ICE,2719,2026
15090,Sisimiut,DMK,,
15091,Nuuk,DMK,,
15098,Qaqortoq,DMK,,
15099,Aarhus,DMK,252649,2025
15100,Odense,DMK,147088,2025
15102,Copenhagen Airport; Københavns Lufthavn,DMK,,
15106,Helsinki-Vantaa Airport; Helsinki-Vantaan Lentoasema,FIN,,
15108,Tampere,FIN,153567,2025
15109,Oslo,NWY,889573,2025
15111,Oslo Airport; Oslo Lufthavn,NWY,,
15114,Bergen,NWY,138237,2025
15115,Trondheim,NWY,142104,2025
15116,Harstad,NWY,25204,2026
15117,Södertälje,SWE,68810,2025
15119,Stockholm Arlanda Airport; Stockholm-Arlanda Flygplats,SWE,,
15122,Värnamo,SWE,20273,2023
15123,Cahul; Kagul,MLD,21326,2024
15124,Chișinău; Kishinyov,MLD,450581,2025
15126,Aeroportul Internațional Chișinău; Chișinău International Airport; Kishinyov Mezhdunarodnyy Aeroport,MLD,,
15127,Constanța,ROM,273012,2025
15132,Aeroportul Internațional Henri Coandă; Henri Coandă International Airport,ROM,,
15133,Craiova,ROM,260150,2025
15134,Galați,ROM,232217,2025
15135,Iași,ROM,304851,2025
15136,Temesvár; Timișoara,ROM,335525,2025
15137,Varna,BUL,286140,2025
15138,Plovdiv,BUL,331578,2025
